time,ceiling_price,floor_price,reference_price,open_price,close_price,match_price,price_change,percent_price_change,highest_price,lowest_price,average_price,total_match_volume,total_match_value,total_deal_volume,total_deal_value,total_volume,total_value,foreign_net_trading_volume,foreign_net_trading_value,foreign_buy_value_matched,foreign_buy_volume_matched,foreign_sell_value_matched,foreign_sell_volume_matched,foreign_buy_value_deal,foreign_buy_volume_deal,foreign_sell_value_deal,foreign_sell_volume_deal,foreign_buy_value_total,foreign_buy_volume_total,foreign_sell_value_total,foreign_sell_volume_total,foreign_total_room,foreign_current_room,foreign_holding_volume,total_trade,total_buy_trade,total_buy_trade_volume,total_sell_trade,total_sell_trade_volume,reference_price_adjusted,open_price_adjusted,close_price_adjusted,price_change_adjusted,percent_price_change_adjusted,highest_price_adjusted,lowest_price_adjusted,unmatched_buy_trade_volume,unmatched_sell_trade_volume,dif_volume_buy_sell,average_volume_buy_order,average_volume_sell_order
2020-12-04,31600,27500,29550,29600,29500,29500,-50,-0.0016920474,29600,29300,29469.264256775085,1142790,33677180500,0,0,1142790,33677180500,-184130,-5431077500,5948397000,201810,11379474500,385940,0,0,0,0,5948397000,201810,11379474500,385940,139782623,2428977,137353646,0.0,492.0,1657760.0,559.0,2312780.0,28748.700333,28797.344496,28700.05617,0.0,0.0,28797.344496,28505.479518,514970.0,1169990.0,-655020.0,3369.430894308943,4137.352415026834
2020-12-07,31550,27450,29500,29600,29200,29200,-300,-0.0101694915,29600,28900,29331.872218060023,907640,26622780500,0,0,907640,26622780500,-32840,-969778500,3072581500,105010,4042360000,137850,0,0,0,0,3072581500,105010,4042360000,137850,139782623,3027927,136754696,0.0,670.0,1519290.0,458.0,1818450.0,28700.05617,28797.344496,28408.191192,0.0,0.0,28797.344496,28116.326214,611650.0,910810.0,-299160.0,2267.597014925373,3970.414847161572
2020-12-08,31200,27200,29200,29200,29150,29150,-50,-0.0017123288,29200,28900,28922.15940447137,1320820,38331836000,310000,8835000000,1630820,47166836000,-127470,-3699070500,6525264500,224840,10224335000,352310,0,0,0,0,6525264500,224840,10224335000,352310,139782623,3120817,136661806,0.0,689.0,1852630.0,1104.0,2140660.0,28408.191192,28408.191192,28359.547029,0.0,0.0,28408.191192,28116.326214,531810.0,819840.0,-288030.0,2688.867924528302,1939.0036231884058
2020-12-09,31150,27150,29150,28950,29300,29300,150,0.0051457976,29500,28950,29123.245119305855,1187750,34640994000,80000,2280000000,1267750,36920994000,-178690,-5209177500,2589398500,88720,7798576000,267410,0,0,0,0,2589398500,88720,7798576000,267410,139782623,3281917,136500706,0.0,635.0,1832770.0,856.0,2382010.0,28359.547029,28164.970377,28505.479518,0.0,0.0,28700.05617,28164.970377,645020.0,1194260.0,-549240.0,2886.251968503937,2782.7219626168226
2020-12-10,31350,27250,29300,29450,29400,29400,100,0.0034129693,29500,29100,29328.28262407763,1088230,31915917000,0,0,1088230,31915917000,-193680,-5683850000,37920000,1290,5721770000,194970,0,0,0,0,37920000,1290,5721770000,194970,139782623,3331052,136451571,0.0,401.0,1525490.0,868.0,2573640.0,28505.479518,28651.412007,28602.767844,0.0,0.0,28700.05617,28310.902866,437260.0,1485410.0,-1048150.0,3804.214463840399,2965.0230414746543
2020-12-11,31450,27350,29400,29400,29400,29400,0,0.0,29500,29100,29370.806769618783,999170,29346429000,0,0,999170,29346429000,-300720,-8837916000,1176755000,40000,10014671000,340720,0,0,0,0,1176755000,40000,10014671000,340720,139782623,3682072,136100551,0.0,502.0,1781520.0,890.0,2224280.0,28602.767844,28602.767844,28602.767844,0.0,0.0,28700.05617,28310.902866,782350.0,1225110.0,-442760.0,3548.8446215139443,2499.191011235955
2020-12-14,30950,26950,28947,29150,29150,29150,203,0.0070128165,29450,28950,29237.34671354169,1695760,49579530000,20008,584973896,1715768,50164503896,-510458,-14888247396,3207265000,110050,17510538500,600500,0,0,584973896,20008,3207265000,110050,18095512396,620508,139782623,3909482,135873141,0.0,714.0,2147000.0,867.0,2921860.0,28602.5307,28803.115,28803.115,0.0,0.0,29099.545,28605.495,451240.0,1226100.0,-774860.0,3007.002801120448,3370.080738177624
2020-12-15,31150,27150,29150,29000,29200,29200,50,0.0017152659,29300,28950,29178.02718146015,878540,25634064000,0,0,878540,25634064000,17800,518369500,1020250000,35000,501880500,17200,0,0,0,0,1020250000,35000,501880500,17200,139782623,3994404,135788219,0.0,505.0,1535670.0,429.0,1900260.0,28803.115,28654.9,28852.52,0.0,0.0,28951.33,28605.495,657130.0,1021720.0,-364590.0,3040.930693069307,4429.51048951049
2020-12-16,31200,27200,29200,29300,29200,29200,0,0.0,29400,29150,29251.030421113228,1129150,33028801000,0,0,1129150,33028801000,116500,3420820500,8781191000,300010,5360370500,183510,0,0,0,0,8781191000,300010,5360370500,183510,139782623,4300124,135482499,0.0,389.0,1569630.0,472.0,1830020.0,28852.52,28951.33,28852.52,0.0,0.0,29050.14,28803.115,440480.0,700870.0,-260390.0,4035.038560411311,3877.1610169491523
2020-12-17,31200,27200,29200,29100,29000,29000,-200,-0.0068493151,29200,28500,28804.990035225364,1693830,48987896000,529000,15040700000,2222830,64028596000,359330,10424322000,15233889000,524580,4809567000,165250,0,0,0,0,15233889000,524580,4809567000,165250,139782623,4620622,135162001,0.0,998.0,2825530.0,456.0,2523550.0,28852.52,28753.71,28654.9,0.0,0.0,28852.52,28160.85,1131700.0,829720.0,301980.0,2831.192384769539,5534.100877192983
2020-12-18,31000,27000,29000,29150,29350,29350,350,0.0120689655,29400,28900,29263.24383729884,1251860,36633679500,800000,23410400000,2051860,60044079500,419070,12269808500,21278153500,727100,9008345000,308030,23410400000,800000,23410400000,800000,44688553500,1527100,32418745000,1108030,139782623,4113225,135669398,0.0,659.0,1878720.0,771.0,2240160.0,28654.9,28803.115,29000.735,0.0,0.0,29050.14,28556.09,626860.0,988300.0,-361440.0,2850.8649468892263,2905.525291828794
2020-12-21,31400,27300,29350,29400,29350,29350,0,0.0,29400,29200,29339.362009436427,1453940,42657672000,0,0,1453940,42657672000,718100,21074244500,25476244500,868100,4402000000,150000,0,0,0,0,25476244500,868100,4402000000,150000,139782623,3569635,136212988,0.0,482.0,2024920.0,513.0,2220670.0,29000.735,29050.14,29000.735,0.0,0.0,29050.14,28852.52,570980.0,766730.0,-195750.0,4201.078838174274,4328.79142300195
2020-12-22,31400,27300,29350,29400,29350,29350,0,0.0,29400,29000,29250.010072941994,1439500,42105389500,0,0,1439500,42105389500,193410,5647319500,8685905000,297730,3038585500,104320,0,0,0,0,8685905000,297730,3038585500,104320,139782623,2866785,136915838,0.0,767.0,2227120.0,608.0,2268990.0,29000.735,29050.14,29000.735,0.0,0.0,29050.14,28654.9,787620.0,829490.0,-41870.0,2903.67666232073,3731.8914473684213
2020-12-23,31400,27300,29350,29400,29500,29500,150,0.0051107325,29750,29250,29475.85268220041,1163910,34303895500,300000,8846100000,1463910,43149995500,124400,3678949000,6953028000,235790,3274079000,111390,8846100000,300000,8846100000,300000,15799128000,535790,12120179000,411390,139782623,2876956,136905667,0.0,592.0,1805950.0,551.0,2038340.0,29000.735,29050.14,29148.95,0.0,0.0,29395.975,28901.925,642040.0,874430.0,-232390.0,3050.5912162162163,3699.3466424682397
2020-12-24,31550,27450,29500,29600,29250,29250,-250,-0.0084745763,29600,28800,29092.350006969475,1004380,29219774500,0,0,1004380,29219774500,7930,241339000,5813482500,200020,5572143500,192090,0,0,0,0,5813482500,200020,5572143500,192090,139782623,2791166,136991457,0.0,445.0,1377240.0,393.0,1653980.0,29148.95,29247.76,28901.925,0.0,0.0,29247.76,28457.28,372860.0,649600.0,-276740.0,3094.921348314607,4208.600508905853
2020-12-25,31250,27250,29250,29250,29200,29200,-50,-0.0017094017,29250,28750,29031.960904551543,799070,23198569000,0,0,799070,23198569000,-188170,-5462902500,742547000,25580,6205449500,213750,0,0,0,0,742547000,25580,6205449500,213750,139782623,2695466,137087157,0.0,659.0,1736840.0,400.0,1252390.0,28901.925,28901.925,28852.52,0.0,0.0,28901.925,28407.875,937770.0,453320.0,484450.0,2635.56904400607,3130.975
2020-12-28,31200,27200,29200,29300,29100,29100,-100,-0.0034246575,29400,29000,29250.06211817855,973950,28488098000,0,0,973950,28488098000,-62900,-1829286000,303197000,10340,2132483000,73240,0,0,0,0,303197000,10340,2132483000,73240,139782623,2781276,137001347,0.0,443.0,1375920.0,681.0,2114500.0,28852.52,28951.33,28753.71,0.0,0.0,29050.14,28654.9,401970.0,1140550.0,-738580.0,3105.9142212189618,3104.992657856094
2020-12-29,31100,27100,29100,29000,29500,29500,400,0.0137457045,29900,29000,29562.444059033965,1996070,58956201000,120000,3600000000,2116070,62556201000,387610,11434058000,12661211000,429300,1227153000,41690,0,0,0,0,12661211000,429300,1227153000,41690,139782623,2963026,136819597,0.0,932.0,3084910.0,834.0,3114090.0,28753.71,28654.9,29148.95,0.0,0.0,29544.19,28654.9,1088840.0,1118020.0,-29180.0,3309.989270386266,3733.9208633093526
2020-12-30,31550,27450,29500,30400,29550,29550,50,0.0016949153,30400,29500,29662.673110285006,1008750,29922221500,0,0,1008750,29922221500,143420,4248524000,4360919000,147230,112395000,3810,0,0,0,0,4360919000,147230,112395000,3810,139782623,2747476,137035147,0.0,497.0,1493740.0,545.0,2179230.0,29148.95,30038.24,29198.355,0.0,0.0,30038.24,29148.95,484990.0,1170480.0,-685490.0,3005.513078470825,3998.587155963303
2020-12-31,31600,27500,29550,29550,29500,29500,-50,-0.0016920474,29600,29350,29448.011961689135,717290,21122764500,0,0,717290,21122764500,-29300,-863131500,34988500,1190,898120000,30490,0,0,0,0,34988500,1190,898120000,30490,139782623,2673486,137109137,0.0,420.0,1164060.0,524.0,1351310.0,29198.355,29198.355,29148.95,0.0,0.0,29247.76,29000.735,446770.0,634020.0,-187250.0,2771.5714285714284,2578.835877862595
2021-01-04,31550,27450,29500,29400,29750,29750,250,0.0084745763,29850,29300,29597.397430584333,1146500,33909260000,60000,1800000000,1206500,35709260000,9200,274190000,377265000,12700,103075000,3500,0,0,0,0,377265000,12700,103075000,3500,139782623,2713986,137068637,0.0,639.0,2139700.0,522.0,2034200.0,29148.95,29050.14,29395.975,0.0,0.0,29494.785,28951.33,993200.0,887700.0,105500.0,3348.5133020344288,3896.934865900383
2021-01-05,31800,27700,29750,29450,29800,29800,50,0.0016806723,29800,29450,29655.49250628086,1154300,34231335000,0,0,1154300,34231335000,-43900,-1297185000,1775115000,59800,3072300000,103700,0,0,0,0,1775115000,59800,3072300000,103700,139782623,2705096,137077527,0.0,547.0,2276400.0,494.0,1624100.0,29395.975,29099.545,29445.38,0.0,0.0,29445.38,29099.545,1122100.0,469800.0,652300.0,4161.6087751371115,3287.6518218623482
2021-01-06,31850,27750,29800,29900,31850,31850,2050,0.0687919463,31850,29900,31575.117343115213,2515300,79415395000,20000,637000000,2535300,80052395000,-149500,-4728565000,719210000,23700,4810775000,153200,0,0,637000000,20000,719210000,23700,5447775000,173200,139782623,2675786,137106837,0.0,1130.0,5380200.0,776.0,2907400.0,29445.38,29544.19,31470.985,0.0,0.0,31470.985,29544.19,2864900.0,392100.0,2472800.0,4761.238938053098,3746.6494845360826
2021-01-07,34050,29650,31850,31850,33400,33350,1550,0.0487,33700,31300,32839.00980145765,1689500,55334210000,300000,9999000000,1989500,65333210000,242400,7939345000,12044915000,367800,4105570000,125400,9999000000,300000,9999000000,300000,22043915000,667800,14104570000,425400,139782623,2655586,137127037,0.0,1042.0,3126300.0,781.0,2836800.0,31470.985,31470.985,33002.54,0.0,0.0,33298.97,30927.53,1436800.0,1147300.0,289500.0,3000.287907869482,3632.266325224072
2021-01-08,35700,31100,33400,33500,33000,33000,-400,-0.0119760479,33500,32550,33103.559311183664,1062100,35212570000,500000,16498500000,1562100,51711070000,-89100,-2959190000,1924365000,58000,4883555000,147100,16498500000,500000,16498500000,500000,18422865000,558000,21382055000,647100,139782623,2391486,137391137,0.0,725.0,1879100.0,687.0,2099600.0,33002.54,33101.35,32607.3,0.0,0.0,33101.35,32162.655,817000.0,1037500.0,-220500.0,2591.862068965517,3056.1863173216884
2021-01-11,35300,30700,33000,33000,34400,34400,1400,0.0424242424,35200,32900,34404.69904963041,2178100,74936875000,0,0,2178100,74936875000,-271600,-9411430000,387950000,11200,9799380000,282800,0,0,0,0,387950000,11200,9799380000,282800,139782623,2506573,137276050,0.0,856.0,3093100.0,871.0,3078400.0,32607.3,32607.3,33990.64,0.0,0.0,34781.12,32508.49,915000.0,900300.0,14700.0,3613.4345794392525,3534.3283582089553
2021-01-12,36800,32000,34400,34500,34000,34000,-400,-0.011627907,34800,33500,34017.87051047225,1055700,35912640000,200000,6803600000,1255700,42716240000,-170400,-5800220000,27160000,800,5827380000,171200,6803600000,200000,6803600000,200000,6830760000,200800,12630980000,371200,139782623,2620773,137161850,0.0,743.0,1844200.0,628.0,2164600.0,33990.64,34089.45,33595.4,0.0,0.0,34385.88,33101.35,788500.0,1108900.0,-320400.0,2482.099596231494,3446.815286624204
2021-01-13,36350,31650,34000,33800,33000,33000,-1000,-0.0294117647,33850,32400,33209.43475566572,2259200,75026755000,0,0,2259200,75026755000,-385800,-12812060000,176415000,5300,12988475000,391100,0,0,0,0,176415000,5300,12988475000,391100,139782623,2767073,137015550,0.0,1128.0,3189900.0,872.0,3775400.0,33595.4,33397.78,32607.3,0.0,0.0,33447.185,32014.44,930700.0,1516200.0,-585500.0,2827.925531914894,4329.587155963302
2021-01-14,35300,30700,33000,32500,32950,32950,-50,-0.0015,33500,32300,33316.84226904952,1556800,50895910000,2942000,98989900000,4498800,149885810000,-450300,-14756635000,2778775000,84700,17535410000,535000,0,0,0,0,2778775000,84700,17535410000,535000,139782623,3044564,136738059,0.0,934.0,3285700.0,622.0,2177500.0,32607.3,32113.25,32557.895,0.0,0.0,33101.35,31915.63,1728900.0,620700.0,1108200.0,3517.8800856531047,3500.8038585209
2021-01-15,35250,30650,32950,32950,33600,33600,650,0.0197,34000,32950,33261.11091561686,1341800,45021425000,1500000,49500000000,2841800,94521425000,-310800,-10408750000,4747190000,140800,15155940000,451600,0,0,0,0,4747190000,140800,15155940000,451600,139782623,3131064,136651559,0.0,654.0,2206700.0,572.0,2451200.0,32557.895,32557.895,33200.16,0.0,0.0,33595.4,32557.895,864900.0,1109400.0,-244500.0,3374.159021406728,4285.314685314685
2021-01-18,35950,31250,33600,33600,33000,33000,-600,-0.0178571429,33650,31450,33308.76471632255,990300,32977105000,700000,23324700000,1690300,56301805000,-55800,-1870780000,3627225000,109000,5498005000,164800,23324700000,700000,23324700000,700000,26951925000,809000,28822705000,864800,139782623,3381364,136401259,0.0,635.0,1936700.0,431.0,1730900.0,33200.16,33200.16,32607.3,0.0,0.0,33249.565,31075.745,946400.0,740600.0,205800.0,3049.9212598425197,4016.0092807424594
2021-01-19,35300,30700,33000,33000,31900,31900,-1100,-0.0333333333,33500,30700,32278.801598955783,2151600,69451010000,300000,9683700000,2451600,79134710000,505000,16001965000,18986590000,595900,2984625000,90900,9683700000,300000,9683700000,300000,28670290000,895900,12668325000,390900,139782623,3807349,135975274,0.0,651.0,2610200.0,646.0,3441200.0,32607.3,32607.3,31520.39,0.0,0.0,33101.35,30334.67,458600.0,1289600.0,-831000.0,4009.5238095238096,5326.934984520124
2021-01-20,34100,29700,31900,31900,31800,31800,-100,-0.0031347962,32300,30400,31339.27433795118,739400,23172890000,321700,10081214000,1061100,33254104000,-101800,-3174116000,2534990000,81000,4205650000,134800,8577758000,273700,10081214000,321700,11112748000,354700,14286864000,456500,139782623,3663049,136119574,0.0,550.0,1515100.0,601.0,1582800.0,31520.39,31520.39,31421.58,0.0,0.0,31915.63,30038.24,775700.0,843400.0,-67700.0,2754.7272727272725,2633.610648918469
2021-01-21,34000,29600,31800,32300,32700,32700,900,0.0283018868,33400,31250,31961.578605967687,1535800,49160445000,160000,5040000000,1695800,54200445000,-231900,-7358665000,977840000,30500,8336505000,262400,0,0,0,0,977840000,30500,8336505000,262400,139782623,3746849,136035774,0.0,1101.0,2695600.0,438.0,2259700.0,31421.58,31915.63,32310.87,0.0,0.0,33002.54,30878.125,1159800.0,723900.0,435900.0,2448.3197093551316,5159.132420091324
2021-01-22,34950,30450,32700,33000,33950,33800,1250,0.0382262997,34100,32600,33632.97093830172,2377700,79969115000,0,0,2377700,79969115000,386700,12979735000,16896060000,503100,3916325000,116400,0,0,0,0,16896060000,503100,3916325000,116400,139782623,3806967,135975656,0.0,1194.0,3945400.0,1007.0,3647600.0,32310.87,32607.3,33545.995,0.0,0.0,33694.21,32212.06,1567700.0,1269900.0,297800.0,3304.355108877722,3622.2442899702087
2021-01-25,36300,31600,33950,33900,35200,35200,1250,0.0368188513,35450,33600,35193.57044092794,4556300,160352465000,0,0,4556300,160352465000,371900,13093955000,18263700000,518900,5169745000,147000,0,0,0,0,18263700000,518900,5169745000,147000,139782623,3486667,136295956,0.0,2392.0,6550600.0,1248.0,6361000.0,33545.995,33496.59,34781.12,0.0,0.0,35028.145,33200.16,1994300.0,1804700.0,189600.0,2738.545150501672,5096.955128205128
2021-01-26,37650,32750,35200,35200,33900,33900,-1300,-0.0369318182,36000,33800,34906.88731939251,2166300,75618790000,0,0,2166300,75618790000,-141000,-4932055000,586640000,16700,5518695000,157700,0,0,0,0,586640000,16700,5518695000,157700,139782623,3230167,136552456,0.0,1514.0,3138700.0,1049.0,4409800.0,34781.12,34781.12,33496.59,0.0,0.0,35571.6,33397.78,972400.0,2243500.0,-1271100.0,2073.117569352708,4203.813155386082
2021-01-27,36250,31550,33900,33100,34000,34000,100,0.0029498525,35250,33100,34536.3910901692,2334500,80625205000,0,0,2334500,80625205000,686800,23725120000,24548575000,710900,823455000,24100,0,0,0,0,24548575000,710900,823455000,24100,139782623,3329875,136452748,0.0,1277.0,4195000.0,1200.0,4671800.0,33496.59,32706.11,33595.4,0.0,0.0,34830.525,32706.11,1860500.0,2337300.0,-476800.0,3285.043069694597,3893.1666666666665
2021-01-28,36350,31650,34000,32000,31650,31650,-2350,-0.0691176471,32500,31650,31782.924467398323,1703900,54154925000,0,0,1703900,54154925000,7500,212335000,5152650000,161900,4940315000,154400,0,0,0,0,5152650000,161900,4940315000,154400,139782623,2765970,137016653,0.0,538.0,1952000.0,1155.0,4076000.0,33595.4,31619.2,31273.365,0.0,0.0,32113.25,31273.365,248100.0,2372100.0,-2124000.0,3628.252788104089,3529.004329004329
2021-01-29,33850,29450,31650,30600,32500,32500,850,0.0268562401,33200,30600,31723.857868020306,2012500,64305000000,450000,13815000000,2462500,78120000000,-40500,-1337040000,3955560000,126700,5292600000,167200,0,0,0,0,3955560000,126700,5292600000,167200,139782623,2761770,137020853,0.0,888.0,3421900.0,1035.0,3336600.0,31273.365,30235.86,32113.25,0.0,0.0,32804.92,30235.86,1409400.0,1324100.0,85300.0,3853.490990990991,3223.768115942029
2021-02-01,34750,30250,32500,32500,32000,32000,-500,-0.0153846154,32600,31000,31907.839834515366,1692000,53988065000,0,0,1692000,53988065000,510000,16303185000,18390670000,575900,2087485000,65900,0,0,0,0,18390670000,575900,2087485000,65900,139782623,2659080,137123543,0.0,844.0,2472200.0,949.0,2721000.0,32113.25,32113.25,31619.2,0.0,0.0,32212.06,30631.1,780200.0,1029000.0,-248800.0,2929.1469194312795,2867.2286617492096
2021-02-02,34200,29800,32000,31300,32050,32050,50,0.0015625,32600,30750,31674.095823286927,1285700,40723385000,0,0,1285700,40723385000,50800,1582415000,4355905000,138200,2773490000,87400,0,0,0,0,4355905000,138200,2773490000,87400,139782623,2237580,137545043,0.0,631.0,1982600.0,664.0,2155300.0,31619.2,30927.53,31668.605,0.0,0.0,32212.06,30384.075,696900.0,869600.0,-172700.0,3141.9968304278923,3245.9337349397592
2021-02-03,34250,29850,32050,32500,32500,32500,450,0.0140405616,33500,32000,32641.04770813845,1403500,45739920000,200000,6600000000,1603500,52339920000,13200,433290000,2279160000,70400,1845870000,57200,0,0,0,0,2279160000,70400,1845870000,57200,139782623,2266580,137516043,0.0,772.0,1920200.0,642.0,2547500.0,31668.605,32113.25,32113.25,0.0,0.0,33101.35,31619.2,516700.0,1144000.0,-627300.0,2487.3056994818653,3968.068535825545
2021-02-04,34750,30250,32500,32900,32500,32500,0,0.0,33100,32000,31099.95614107678,765100,24925990000,11319100,350892100000,12084200,375818090000,-37200,-1251670000,3181610000,98100,4433280000,135300,0,0,0,0,3181610000,98100,4433280000,135300,139782623,2262080,137520543,0.0,891.0,1538300.0,561.0,1629400.0,32113.25,32508.49,32113.25,0.0,0.0,32706.11,31619.2,773200.0,864300.0,-91100.0,1726.4870931537598,2904.45632798574
2021-02-05,34750,30250,32500,32500,34500,34500,2000,0.0615384615,34550,32500,33143.592633548826,1301200,43727215000,1050000,34200000000,2351200,77927215000,267400,9040875000,9107300000,269400,66425000,2000,32600000000,1000000,32600000000,1000000,41707300000,1269400,32666425000,1002000,139782623,2251380,137531243,0.0,791.0,2394700.0,701.0,1911900.0,32113.25,32113.25,34089.45,0.0,0.0,34138.855,32113.25,1093500.0,610700.0,482800.0,3027.433628318584,2727.389443651926
